"Control #","Rec","Lang","ISBN","Course","Unit Num","Start","Stop","Cluster","Qz #","Spkr","Cue","#of words","Q or S","Course Name (Source)","Snippet Name","Skills"
"658","658","BP","9781508235460","BrazPort 4","11","","","U11-03","03R_A","F","São oito quilômetros de calçadão.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0658.mp3","9,12"
"659","659","BP","9781508235460","BrazPort 4","11","","","U11-03","03Q_B","N","There are six kilometers of boardwalk.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0659.mp3","9,12"
"660","660","BP","9781508235460","BrazPort 4","11","","","U11-03","03R_B","F","São seis quilômetros de calçadão.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0660.mp3","9,12"
"661","661","BP","9781508235460","BrazPort 4","11","","","U11-03","03Q_C","N","I want to run on the boardwalk.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0661.mp3","1,18"
"662","662","BP","9781508235460","BrazPort 4","11","","","U11-03","03R_C","M","Quero correr no calçadão.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0662.mp3","1,18"
"663","663","BP","9781508235460","BrazPort 4","11","","","U11-03","03Q_D","N","Let's run eight kilometers on the boardwalk.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0663.mp3","1,12"
"664","664","BP","9781508235460","BrazPort 4","11","","","U11-03","03R_D","M","Vamos correr oito quilômetros no calçadão.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0664.mp3","1,12"
"665","665","BP","9781508235460","BrazPort 4","11","","","U11-04","04Q_A","N","I want to run on the boardwalk of the seafront of Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0665.mp3","1,18"
"666","666","BP","9781508235460","BrazPort 4","11","","","U11-04","04R_A","M","Quero correr no calçadão da orla da Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0666.mp3","1,18"
"667","667","BP","9781508235460","BrazPort 4","11","","","U11-04","04Q_B","N","The children grew up on the boardwalk of the seafront of Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0667.mp3","5,18"
"668","668","BP","9781508235460","BrazPort 4","11","","","U11-04","04R_B","M","As crianças cresceram no calçadão da orla da Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0668.mp3","5,18"
"669","669","BP","9781508235460","BrazPort 4","11","","","U11-04","04Q_C","N","I want to drive the car on the seafront of Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0669.mp3","1,18"
"670","670","BP","9781508235460","BrazPort 4","11","","","U11-04","04R_C","M","Quero dirigir o carro na orla da Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0670.mp3","1,18"
"671","671","BP","9781508235460","BrazPort 4","11","","","U11-04","04Q_D","N","I want to cook the shrimp on the seafront of Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0671.mp3","1,6,18"
"672","672","BP","9781508235460","BrazPort 4","11","","","U11-04","04R_D","F","Quero cozinhar os camarões na orla da Boa Viagem.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0672.mp3","1,6,18"
"673","673","BP","9781508235460","BrazPort 4","11","","","U11-05","05Q_A","N","My running shoes are in the car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0673.mp3","1,18"
"674","674","BP","9781508235460","BrazPort 4","11","","","U11-05","05R_A","F","Meu tênis de corrida está no carro.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0674.mp3","1,18"
"675","675","BP","9781508235460","BrazPort 4","11","","","U11-05","05Q_B","N","My running shoes are expensive.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0675.mp3","1,14"
"676","676","BP","9781508235460","BrazPort 4","11","","","U11-05","05R_B","F","Meu tênis de corrida é caro.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0676.mp3","1,14"
"677","677","BP","9781508235460","BrazPort 4","11","","","U11-05","05Q_C","N","My wallet is in the car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0677.mp3","14,18"
"678","678","BP","9781508235460","BrazPort 4","11","","","U11-05","05R_C","F","Minha carteira está no carro.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0678.mp3","14,18"
"679","679","BP","9781508235460","BrazPort 4","11","","","U11-05","05Q_D","N","My expensive suit is in the car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0679.mp3","14,18"
"680","680","BP","9781508235460","BrazPort 4","11","","","U11-05","05R_D","F","Meu terno caro está no carro.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0680.mp3","14,18"
"681","681","BP","9781508235460","BrazPort 4","11","","","U11-06","06Q_A","N","I like to run three days a week.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0681.mp3","1,12"
"682","682","BP","9781508235460","BrazPort 4","11","","","U11-06","06R_A","M","Gosto de correr três dias por semana.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0682.mp3","1,12"
"683","683","BP","9781508235460","BrazPort 4","11","","","U11-06","06Q_B","N","I like to run every day of the week.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0683.mp3","1,17"
"684","684","BP","9781508235460","BrazPort 4","11","","","U11-06","06R_B","M","Gosto de correr todos os dias da semana.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0684.mp3","1,17"
"685","685","BP","9781508235460","BrazPort 4","11","","","U11-06","06Q_C","N","I'd like to run thirteen days this month.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0685.mp3","1,12,17"
"686","686","BP","9781508235460","BrazPort 4","11","","","U11-06","06R_C","M","Gostaria de correr treze dias neste mês.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0686.mp3","1,12,17"
"687","687","BP","9781508235460","BrazPort 4","11","","","U11-06","06Q_D","N","When I do not run, I become sad.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0687.mp3","1,8"
"688","688","BP","9781508235460","BrazPort 4","11","","","U11-06","06R_D","M","Quando eu não corro, fico triste.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0688.mp3","1,8"
"689","689","BP","9781508235460","BrazPort 4","11","","","U11-07","07Q_A","N","I live near the beach and love diving.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0689.mp3","9"
"690","690","BP","9781508235460","BrazPort 4","11","","","U11-07","07R_A","M","Eu moro perto da praia e adoro mergulhar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0690.mp3","9"
"691","691","BP","9781508235460","BrazPort 4","11","","","U11-07","07Q_B","N","In the morning I go to the beach and I like diving.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0691.mp3","1,9,17"
"692","692","BP","9781508235460","BrazPort 4","11","","","U11-07","07R_B","F","De manhã eu vou à praia e gosto de mergulhar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0692.mp3","1,9,17"
"693","693","BP","9781508235460","BrazPort 4","11","","","U11-07","07Q_C","N","I live near the beach and love to swim.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0693.mp3","1,9"
"694","694","BP","9781508235460","BrazPort 4","11","","","U11-07","07R_C","F","Eu moro perto da praia e adoro nadar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0694.mp3","1,9"
"695","695","BP","9781508235460","BrazPort 4","11","","","U11-07","07Q_D","N","I can eat all the dishes and I love passion fruit.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0695.mp3","6"
"696","696","BP","9781508235460","BrazPort 4","11","","","U11-07","07R_D","F","Posso comer todos os pratos e adoro maracujá.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0696.mp3","6"
"697","697","BP","9781508235460","BrazPort 4","11","","","U11-08","08Q_A","N","I want to go to the belvedere, but let’s go by elevator.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0697.mp3","1,4,9"
"698","698","BP","9781508235460","BrazPort 4","11","","","U11-08","08R_A","F","Quero ir ao mirante, mas vamos de elevador.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0698.mp3","1,4,9"
"699","699","BP","9781508235460","BrazPort 4","11","","","U11-08","08Q_B","N","We can go to the belvedere but let’s go by elevator.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0699.mp3","1,4,9"
"700","700","BP","9781508235460","BrazPort 4","11","","","U11-08","08R_B","F","Podemos ir ao mirante, mas vamos de elevador.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0700.mp3","1,4,9"
"701","701","BP","9781508235460","BrazPort 4","11","","","U11-08","08Q_C","N","I want to go to the bigger store, but let's go by the elevator.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0701.mp3","1,4,14"
"702","702","BP","9781508235460","BrazPort 4","11","","","U11-08","08R_C","M","Quero ir à loja maior, mas vamos de elevador.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0702.mp3","1,4,14"
"703","703","BP","9781508235460","BrazPort 4","11","","","U11-08","08Q_D","N","I want to go to the belvedere, and we should go by elevator.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0703.mp3","1,4,18"
"704","704","BP","9781508235460","BrazPort 4","11","","","U11-08","08R_D","M","Quero ir ao mirante, e deveríamos ir de elevador.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0704.mp3","1,4,18"
"705","705","BP","9781508235460","BrazPort 4","12","","","U12-01","01Q_A","N","I want to see the shipwrecks.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0705.mp3","1,18"
"706","706","BP","9781508235460","BrazPort 4","12","","","U12-01","01R_A","M","Quero ver os destroços de navios.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0706.mp3","1,18"
"707","707","BP","9781508235460","BrazPort 4","12","","","U12-01","01Q_B","N","I want to see the ceramic sculptures.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0707.mp3","1,18"
"708","708","BP","9781508235460","BrazPort 4","12","","","U12-01","01R_B","M","Quero ver as esculturas de cerâmica.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0708.mp3","1,18"
"709","709","BP","9781508235460","BrazPort 4","12","","","U12-01","01Q_C","N","I want to see the belvedere.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0709.mp3","1,18"
"710","710","BP","9781508235460","BrazPort 4","12","","","U12-01","01R_C","F","Quero ver o mirante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0710.mp3","1,18"
"711","711","BP","9781508235460","BrazPort 4","12","","","U12-01","01Q_D","N","I want to see the handmade craftwork.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0711.mp3","1,18"
"712","712","BP","9781508235460","BrazPort 4","12","","","U12-01","01R_D","F","Quero ver o artesanato feito à mão.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0712.mp3","1,18"
"713","713","BP","9781508235460","BrazPort 4","12","","","U12-02","02Q_A","N","I'd like to go diving and see the shipwrecks.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0713.mp3","1,18"
"714","714","BP","9781508235460","BrazPort 4","12","","","U12-02","02R_A","F","Eu gostaria de mergulhar e ver os destroços dos navios.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0714.mp3","1,18"
"715","715","BP","9781508235460","BrazPort 4","12","","","U12-02","02Q_B","N","I'd like to see the shipwrecks and go diving.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0715.mp3","1,18"
"716","716","BP","9781508235460","BrazPort 4","12","","","U12-02","02R_B","F","Eu gostaria de ver os destroços dos navios e mergulhar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0716.mp3","1,18"
"717","717","BP","9781508235460","BrazPort 4","12","","","U12-02","02Q_C","N","I'd like to go diving and to be some time alone.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0717.mp3","1,17"
"718","718","BP","9781508235460","BrazPort 4","12","","","U12-02","02R_C","F","Eu gostaria de mergulhar e ficar algum tempo sozinho.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0718.mp3","1,17"
"719","719","BP","9781508235460","BrazPort 4","12","","","U12-02","02Q_D","N","I'd like to see the best merchandise and, then, it depends on the store.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0719.mp3","1,14"
"720","720","BP","9781508235460","BrazPort 4","12","","","U12-02","02R_D","M","Eu gostaria de ver a melhor mercadoria e, então, depende da loja.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0720.mp3","1,14"
"721","721","BP","9781508235460","BrazPort 4","12","","","U12-03","03Q_A","N","It's not expensive, but what a pain that we have to pay!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0721.mp3","1,11,14"
"722","722","BP","9781508235460","BrazPort 4","12","","","U12-03","03R_A","M","Não é caro, mas que chato que temos que pagar!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0722.mp3","1,11,14"
"723","723","BP","9781508235460","BrazPort 4","12","","","U12-03","03Q_B","N","It's not far, but what a pain that we have to drive.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0723.mp3","1,3,18"
"724","724","BP","9781508235460","BrazPort 4","12","","","U12-03","03R_B","M","Não é longe, mas que chato que temos que dirigir.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0724.mp3","1,3,18"
"725","725","BP","9781508235460","BrazPort 4","12","","","U12-03","03Q_C","N","It's not expensive, but what a pain that we have to ask for it!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0725.mp3","14"
"726","726","BP","9781508235460","BrazPort 4","12","","","U12-03","03R_C","M","Não é caro, mas que chato que temos que pedi-lo!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0726.mp3","14"
"727","727","BP","9781508235460","BrazPort 4","12","","","U12-03","03Q_D","N","It's not right, but what a shame he calls himself that!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0727.mp3","3"
"728","728","BP","9781508235460","BrazPort 4","12","","","U12-03","03R_D","M","Não está certo, mas que pena que ele se chama disso!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0728.mp3","3"
"729","729","BP","9781508235460","BrazPort 4","12","","","U12-04","04Q_A","N","I'm used to the heat here.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0729.mp3","18,19"
"730","730","BP","9781508235460","BrazPort 4","12","","","U12-04","04R_A","F","Estou acostumado com o calor daqui.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0730.mp3","18,19"
"731","731","BP","9781508235460","BrazPort 4","12","","","U12-04","04Q_B","N","I'll take advantage of the heat there.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0731.mp3","18,19"
"732","732","BP","9781508235460","BrazPort 4","12","","","U12-04","04R_B","F","Vou aproveitar o calor de lá.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0732.mp3","18,19"
"733","733","BP","9781508235460","BrazPort 4","12","","","U12-04","04Q_C","N","I finished early now.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0733.mp3","1,17"
"734","734","BP","9781508235460","BrazPort 4","12","","","U12-04","04R_C","F","Eu acabei agora cedo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0734.mp3","1,17"
"735","735","BP","9781508235460","BrazPort 4","12","","","U12-04","04Q_D","N","I'm used to the cold here.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0735.mp3","18,19"
"736","736","BP","9781508235460","BrazPort 4","12","","","U12-04","04R_D","F","Estou acostumado com o frio daqui.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0736.mp3","18,19"
"737","737","BP","9781508235460","BrazPort 4","12","","","U12-05","05Q_A","N","But thirty-eight degrees is too hot to run.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0737.mp3","1,12,19"
"738","738","BP","9781508235460","BrazPort 4","12","","","U12-05","05R_A","F","Mas trinta e oito graus é quente demais para correr.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0738.mp3","1,12,19"
"739","739","BP","9781508235460","BrazPort 4","12","","","U12-05","05Q_B","N","But forty-eight degrees is too hot to run.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0739.mp3","1,12,19"
"740","740","BP","9781508235460","BrazPort 4","12","","","U12-05","05R_B","M","Mas quarenta e oito graus é quente demais para correr.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0740.mp3","1,12,19"
"741","741","BP","9781508235460","BrazPort 4","12","","","U12-05","05Q_C","N","But three degrees is too cold to play.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0741.mp3","1,12,19"
