Control #,Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,start,stop,Cluster,QZ #,Speaker,Cue,#of words,_Q_or_S,Course Name _Source_,Snippet Name,Skills
593,593,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03Q_A,N,He's an old friend of mine.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0593.mp3,5
594,594,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03R_A,M,Es un viejo amigo mío.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0594.mp3,5
595,595,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03Q_B,N,He's a great friend of mine.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0595.mp3,5
596,596,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03R_B,F,Es un gran amigo mío.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0596.mp3,5
597,597,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03Q_C,N,He's a good friend of mine.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0597.mp3,5
598,598,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03R_C,M,Es un buen amigo mío.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0598.mp3,5
599,599,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03Q_D,N,He's my best friend.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0599.mp3,5
600,600,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-03,03R_D,F,Es mi mejor amigo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0600.mp3,5
601,601,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04Q_A,N,There's a strike.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0601.mp3,9
602,602,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04R_A,M,Hay una huelga.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0602.mp3,9
603,603,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04Q_B,N,The strike is a nuisance.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0603.mp3,9
604,604,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04R_B,F,La huelga es una lata.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0604.mp3,9
605,605,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04Q_C,N,The strike can last a week.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0605.mp3,9
606,606,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04R_C,M,La huelga puede durar una semana.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0606.mp3,9
607,607,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04Q_D,N,I read in the newspaper that there's a strike.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0607.mp3,"1,9"
608,608,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-04,04R_D,F,Leí en el periódico que hay una huelga.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0608.mp3,"1,9"
609,609,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05Q_A,N,Last week I took a tour through the vineyards.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0609.mp3,18
610,610,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05R_A,M,La semana pasada hice un recorrido por los viñedos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0610.mp3,18
611,611,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05Q_B,N,The tour of the vineyards was very interesting.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0611.mp3,18
612,612,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05R_B,F,El recorrido por los viñedos fue muy interesante.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0612.mp3,18
613,613,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05Q_C,N,We met each other on a tour through the vineyards.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0613.mp3,18
614,614,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05R_C,M,Nos conocimos en un recorrido por los viñedos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0614.mp3,18
615,615,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05Q_D,N,We're going to take a tour through the vineyards.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0615.mp3,18
616,616,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-05,05R_D,F,Vamos a hacer un recorrido por los viñedos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0616.mp3,18
617,617,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06Q_A,N,We used to work together.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0617.mp3,20
618,618,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06R_A,M,Trabajábamos juntos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0618.mp3,20
619,619,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06Q_B,N,We have too much work.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0619.mp3,20
620,620,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06R_B,F,Tenemos demasiado trabajo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0620.mp3,20
621,621,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06Q_C,N,She used to work there.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0621.mp3,20
622,622,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06R_C,M,Trabajaba ahí.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0622.mp3,20
623,623,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06Q_D,N,She used to work with them.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0623.mp3,20
624,624,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-06,06R_D,F,Trabajaba con ellos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0624.mp3,20
625,625,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07Q_A,N,I need to do more exercise.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0625.mp3,1
626,626,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07R_A,M,Necesito hacer más ejercicio.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0626.mp3,1
627,627,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07Q_B,N,Walking is very good exercise.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0627.mp3,1
628,628,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07R_B,F,Caminar es muy buen ejercicio.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0628.mp3,1
629,629,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07Q_C,N,I can walk there with you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0629.mp3,1
630,630,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07R_C,M,Puedo caminar allí con usted.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0630.mp3,1
631,631,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07Q_D,N,Let's go for a walk after the lunch.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0631.mp3,"1,6"
632,632,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-07,07R_D,F,Vayamos a caminar después del almuerzo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0632.mp3,"1,6"
633,633,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08Q_A,N,This bottle of wine is for you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0633.mp3,6
634,634,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08R_A,M,Esta botella de vino es para ti.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0634.mp3,6
635,635,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08Q_B,N,I bought a bottle of wine for my father-in-law.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0635.mp3,"5,6,14"
636,636,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08R_B,F,Compré una botella de vino para mi suegro.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0636.mp3,"5,6,14"
637,637,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08Q_C,N,I bought wine for myself.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0637.mp3,"6,14"
638,638,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08R_C,M,Compré vino para mí.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0638.mp3,"6,14"
639,639,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08Q_D,N,This wine is for my sister.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0639.mp3,"5,6"
640,640,SP,Spanish 5,9781442386167,10,N/A,N/A,U10-08,08R_D,F,Este vino es para mi hermana.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0640.mp3,"5,6"
641,641,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01Q_A,N,I should not have eaten so much.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0641.mp3,6
642,642,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01R_A,M,No debí haber comido tanto.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0642.mp3,6
643,643,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01Q_B,N,I should have eaten less.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0643.mp3,6
644,644,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01R_B,F,Debí haber comido menos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0644.mp3,6
645,645,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01Q_C,N,I ate too much.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0645.mp3,6
646,646,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01R_C,M,Comí demasiado.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0646.mp3,6
647,647,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01Q_D,N,If I had not eaten so much.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0647.mp3,6
648,648,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-01,01R_D,F,Si no hubiera comido tanto.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0648.mp3,6
649,649,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02Q_A,N,"Call me, please.",,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0649.mp3,"3,16"
650,650,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02R_A,M,"Llámeme, por favor.",,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0650.mp3,"3,16"
651,651,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02Q_B,N,I've wanted to call you since last week.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0651.mp3,3
652,652,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02R_B,F,He querido llamarte desde la semana pasada.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0652.mp3,3
653,653,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02Q_C,N,I just called him.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0653.mp3,3
654,654,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02R_C,M,Acabo de llamarlo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0654.mp3,3
655,655,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02Q_D,N,I'm going to call her tonight.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0655.mp3,3
656,656,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-02,02R_D,F,Voy a llamarla esta noche.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0656.mp3,3
657,657,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03Q_A,N,Everything was delicious.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0657.mp3,"6,13"
658,658,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03R_A,M,Todo estaba delicioso.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0658.mp3,"6,13"
659,659,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03Q_B,N,The food was delicious.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0659.mp3,"6,13,16"
660,660,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03R_B,F,La comida estaba deliciosa.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0660.mp3,"6,13,16"
661,661,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03Q_C,N,It has delicious food.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0661.mp3,"6,13,16"
662,662,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03R_C,M,Tiene comida deliciosa.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0662.mp3,"6,13,16"
663,663,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03Q_D,N,Everything looks delicious.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0663.mp3,"6,13,16"
664,664,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-03,03R_D,F,Todo luce delicioso.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0664.mp3,"6,13,16"
665,665,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04Q_A,N,If I were still hungry.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0665.mp3,6
666,666,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04R_A,M,Si todavía tuviera hambre.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0666.mp3,6
667,667,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04Q_B,N,I still haven't eaten.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0667.mp3,6
668,668,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04R_B,M,Todavia no he comido.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0668.mp3,6
669,669,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04Q_C,N,I'm not very hungry.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0669.mp3,6
670,670,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04R_C,F,No tengo mucha hambre.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0670.mp3,6
671,671,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04Q_D,N,I still am a little hungry.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0671.mp3,"6,16"
672,672,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-04,04R_D,M,Todavía tengo un poco de hambre.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0672.mp3,"6,16"
673,673,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05Q_A,N,I'd stay a few weeks longer if I had time.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0673.mp3,"17,18"
674,674,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05R_A,M,Me quedaría unas semanas más si tuviera tiempo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0674.mp3,"17,18"
675,675,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05Q_B,N,He stayed there a few weeks.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0675.mp3,18
676,676,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05R_B,F,Se quedó allí unas semanas.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0676.mp3,18
677,677,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05Q_C,N,I'm only going to stay until next week.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0677.mp3,18
678,678,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05R_C,M,Sólo voy a quedarme hasta la semana entrante.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0678.mp3,18
679,679,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05Q_D,N,I know where she's going to stay next week.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0679.mp3,18
680,680,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-05,05R_D,F,Sé dónde va a quedarse la semana entrante.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0680.mp3,18
681,681,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06Q_A,N,My suitcase is already too heavy.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0681.mp3,9
682,682,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06R_A,M,Mi maleta ya estaba demasiado pesada.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0682.mp3,9
683,683,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06Q_B,N,I only have one suitcase.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0683.mp3,"9,18"
684,684,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06R_B,F,Sólo tengo una maleta.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0684.mp3,"9,18"
685,685,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06Q_C,N,I had to buy a new suitcase.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0685.mp3,"14,18"
686,686,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06R_C,M,Tuve que comprar una maleta nueva.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0686.mp3,"14,18"
687,687,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06Q_D,N,The black suitcase is mine.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0687.mp3,"9,18"
688,688,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-06,06R_D,F,La maleta negra es mía.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0688.mp3,"9,18"
689,689,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07Q_A,N,One needs comfortable shoes.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0689.mp3,"1,9"
690,690,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07R_A,M,Se necesitan zapatos cómodos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0690.mp3,"1,9"
691,691,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07Q_B,N,At home I have walking shoes.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0691.mp3,"1,9"
692,692,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07R_B,F,En casa tengo zapatos para caminar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0692.mp3,"1,9"
693,693,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07Q_C,N,If I had my walking shoes here I could walk more.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0693.mp3,"1,9"
694,694,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07R_C,M,Si tuviera mis zapatos para caminar aquí podría caminar más.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0694.mp3,"1,9"
695,695,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07Q_D,N,These shoes are not very comfortable.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0695.mp3,"9,14"
696,696,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-07,07R_D,F,Estos zapatos no son muy cómodos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0696.mp3,"9,14"
697,697,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08Q_A,N,I should not have bought them (m).,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0697.mp3,14
698,698,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08R_A,M,No debí haberlos comprado.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0698.mp3,14
699,699,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08Q_B,N,I would not buy them for my wife.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0699.mp3,"5,14"
700,700,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08R_B,M,No los compraría para mi esposa.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0700.mp3,"5,14"
701,701,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08Q_C,N,I should not have bought it (m).,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0701.mp3,14
702,702,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08R_C,M,No debí haberlo comprado.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0702.mp3,14
703,703,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08Q_D,N,I would not have bought it.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0703.mp3,14
704,704,SP,Spanish 5,9781442386167,11,N/A,N/A,U11-08,08R_D,F,No lo habría comprado.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0704.mp3,14
705,705,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01Q_A,N,My knee hurts.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0705.mp3,8
706,706,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01R_A,M,Me duele la rodilla.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0706.mp3,8
707,707,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01Q_B,N,My feet hurt.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0707.mp3,9
708,708,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01R_B,F,Me duelen los pies.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0708.mp3,9
709,709,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01Q_C,N,I injured my knee.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0709.mp3,8
710,710,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01R_C,M,Me lastimé la rodilla.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0710.mp3,8
711,711,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01Q_D,N,I'm going on foot.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0711.mp3,1
712,712,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-01,01R_D,F,Voy a pie.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0712.mp3,1
713,713,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02Q_A,N,We'd like a balcony or a terrace.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0713.mp3,18
714,714,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02R_A,M,Nos gustaría un balcón o una terraza.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0714.mp3,18
715,715,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02Q_B,N,The bedroom has a balcony with a view of the sea.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0715.mp3,9
716,716,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02R_B,F,La habitación tiene balcón con vista al mar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0716.mp3,9
717,717,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02Q_C,N,It has a very nice terrace.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0717.mp3,9
718,718,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02R_C,M,Tiene una terraza muy bonita.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0718.mp3,9
719,719,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02Q_D,N,I'd like a balcony or terrace.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0719.mp3,9
720,720,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-02,02R_D,F,Me gustaría un balcón o una terraza.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0720.mp3,9
721,721,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-03,03Q_A,N,I'm returning your call.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0721.mp3,3
722,722,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-03,03R_A,M,Le estoy devolviendo la llamada.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0722.mp3,3
723,723,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-03,03Q_B,N,I believe that it's worthwhile to call.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0723.mp3,"3,9"
724,724,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-03,03R_B,F,Creo que vale la pena llamar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0724.mp3,"3,9"
725,725,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-03,03Q_C,N,I usually call once a week.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0725.mp3,3
726,726,SP,Spanish 5,9781442386167,12,N/A,N/A,U12-03,03R_C,M,Por lo general llamo una vez por semana.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_0726.mp3,3
