Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
616,1,MA,9781442395718,Mandarin 5,29,,,04R,,M,美国人一般怎么庆祝？,měi guó rén yì bān zěn me qìng zhù?,9,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_616.mp3,7
617,1,MA,9781442395718,Mandarin 5,29,,,05Q,,N,Tomorrow I will roast a turkey.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_617.mp3,"6,17"
618,1,MA,9781442395718,Mandarin 5,29,,,05R,,M,明天我烤一个火鸡。,míng tiān wǒ kǎo yí gè huǒ jī.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_618.mp3,"6,17"
619,1,MA,9781442395718,Mandarin 5,29,,,06Q,,N,We often have a bountiful harvest.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_619.mp3,6
620,1,MA,9781442395718,Mandarin 5,29,,,06R,,F,我们常常丰收。,wǒ men cháng cháng fēng shōu.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_620.mp3,6
621,1,MA,9781442395718,Mandarin 5,29,,,07Q,,N,We overcame a lot of challenges.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_621.mp3,9
622,1,MA,9781442395718,Mandarin 5,29,,,07R,,F,我们克服了很多的挑战。,wǒ men kè fú le hěn duō de tiǎo zhàn.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_622.mp3,9
623,1,MA,9781442395718,Mandarin 5,29,,,08Q,,N,Sometimes we are not lucky.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_623.mp3,9
624,1,MA,9781442395718,Mandarin 5,29,,,08R,,F,有时候我们运气不好。,yǒu shí hòu wǒ men yùn qi bù hǎo.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_624.mp3,9
625,1,MA,9781442395718,Mandarin 5,29,,,09Q,,N,Do you (pl) eat apple pie?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_625.mp3,6
626,1,MA,9781442395718,Mandarin 5,29,,,09R,,M,你们吃苹果派吗?,nǐ men chī píng guǒ pài ma?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_626.mp3,6
627,1,MA,9781442395718,Mandarin 5,29,,,10Q,,N,"The turkey is very delicious, very tempting.",,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_627.mp3,6
628,1,MA,9781442395718,Mandarin 5,29,,,10R,,F,"火鸡很好吃, 很诱人。","huǒ jī hěn hǎo chī, hěn yòu rén.",8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_628.mp3,6
629,1,MA,9781442395718,Mandarin 5,30,,,01Q,,N,Before the Chinese New Year we clean the house thoroughly.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_629.mp3,9
630,1,MA,9781442395718,Mandarin 5,30,,,01R,,M,春节前我们大扫除。,chūn jié qián wǒ men dá sǎo chú.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_630.mp3,9
631,1,MA,9781442395718,Mandarin 5,30,,,02Q,,N,Lighting firecrackers is a traditional custom.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_631.mp3,"1,9"
632,1,MA,9781442395718,Mandarin 5,30,,,02R,,M,放鞭炮是一个传统习俗。,fàng biān pào shì yí gè chuán tǒng xí sú.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_632.mp3,"1,9"
633,1,MA,9781442395718,Mandarin 5,30,,,03Q,,N,This year we had a bountiful harvest.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_633.mp3,"6,9"
634,1,MA,9781442395718,Mandarin 5,30,,,03R,,M,今年我们丰收了。,jīn nián wǒ men fēng shōu le.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_634.mp3,"6,9"
635,1,MA,9781442395718,Mandarin 5,30,,,04Q,,N,The countryside has many traditional customs.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_635.mp3,9
636,1,MA,9781442395718,Mandarin 5,30,,,04R,,F,农村有很多的传统习俗。,nóng cūn yǒu hěn duō de chuán tǒng xí sú.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_636.mp3,9
637,1,MA,9781442395718,Mandarin 5,30,,,05Q,,N,I brought champagne.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_637.mp3,"6,14"
638,1,MA,9781442395718,Mandarin 5,30,,,05R,,M,我带来了香槟酒。,wǒ dài lái le xiāng bīn jiǔ.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_638.mp3,"6,14"
639,1,MA,9781442395718,Mandarin 5,30,,,06Q,,N,We are very happy you are in China.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_639.mp3,9
640,1,MA,9781442395718,Mandarin 5,30,,,06R,,M,我们很高兴你们在中国。,wǒ men hěn gāo xìng nǐ men zài zhōng guó.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_640.mp3,9
641,1,MA,9781442395718,Mandarin 5,30,,,07Q,,N,In America a lot of cities light fireworks.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_641.mp3,"1,9"
642,1,MA,9781442395718,Mandarin 5,30,,,07R,,M,在美国很多的城市放烟火。,zài měi guó hěn duō de chéng shì fàng yān huǒ.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_642.mp3,"1,9"
643,1,MA,9781442395718,Mandarin 5,30,,,08Q,,N,In cities do Chinese people worship their ancestors?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_643.mp3,"1,7"
644,1,MA,9781442395718,Mandarin 5,30,,,08R,,M,在城市里中国人拜祖先吗？,zài chéng shì lǐ zhōng guó rén bài zǔ xiān ma?,11,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_644.mp3,"1,7"
645,1,MA,9781442395718,Mandarin 5,30,,,09Q,,N,My parents live in the countryside.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_645.mp3,"5,9"
646,1,MA,9781442395718,Mandarin 5,30,,,09R,,M,我父母住在农村。,wǒ fù mǔ zhù zài nóng cūn.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_646.mp3,"5,9"
647,1,MA,9781442395718,Mandarin 5,30,,,10Q,,N,Eat a little fish.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_647.mp3,6
648,1,MA,9781442395718,Mandarin 5,30,,,10R,,M,吃一点儿鱼。,chī yì diǎr yú.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_648.mp3,6
