Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,SKills
665,FR-Core,9781508256892,French 2,25,N/A,N/A,04Q,N/A,N,Did you play tennis?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_665.mp3,1
666,FR-Core,9781508256892,French 2,25,N/A,N/A,04R,N/A,M,Est-ce que tu as joué au tennis?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_666.mp3,1
667,FR-Core,9781508256892,French 2,25,N/A,N/A,05Q,N/A,N,Can you drop me off over there?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_667.mp3,18
668,FR-Core,9781508256892,French 2,25,N/A,N/A,05R,N/A,M,Est-ce que tu peux me déposer là-bas?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_668.mp3,18
669,FR-Core,9781508256892,French 2,25,N/A,N/A,06Q,N/A,N,Do you want to play with us?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_669.mp3,1
670,FR-Core,9781508256892,French 2,25,N/A,N/A,06R,N/A,F,Est-ce que tu veux jouer avec nous?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_670.mp3,1
671,FR-Core,9781508256892,French 2,25,N/A,N/A,07Q,N/A,N,Are you going to play tennis?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_671.mp3,1
672,FR-Core,9781508256892,French 2,25,N/A,N/A,07R,N/A,F,Est-ce que vous allez jouer au tennis?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_672.mp3,1
673,FR-Core,9781508256892,French 2,25,N/A,N/A,08Q,N/A,N,He’s already eight years old?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_673.mp3,12
674,FR-Core,9781508256892,French 2,25,N/A,N/A,08R,N/A,F,Il a déjà huit ans?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_674.mp3,12
675,FR-Core,9781508256892,French 2,25,N/A,N/A,09Q,N/A,N,He plays already the guitar and the keyboard.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_675.mp3,1
676,FR-Core,9781508256892,French 2,25,N/A,N/A,09R,N/A,F,Il joue déjà de la guitare et du clavier.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_676.mp3,1
677,FR-Core,9781508256892,French 2,25,N/A,N/A,10Q,N/A,N,They have a keyboard and a guitar.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_677.mp3,1
678,FR-Core,9781508256892,French 2,25,N/A,N/A,10R,N/A,F,Ils ont un clavier et une guitare.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_678.mp3,1
679,FR-Core,9781508256892,French 2,25,N/A,N/A,11Q,N/A,N,I have an idea.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_679.mp3,7
680,FR-Core,9781508256892,French 2,25,N/A,N/A,11R,N/A,F,J’ai une idée.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_680.mp3,7
681,FR-Core,9781508256892,French 2,25,N/A,N/A,12Q,N/A,N,I can play video games with her.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_681.mp3,1
682,FR-Core,9781508256892,French 2,25,N/A,N/A,12R,N/A,F,Je peux jouer aux jeux vidéo avec elle.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_682.mp3,1
683,FR-Core,9781508256892,French 2,25,N/A,N/A,13Q,N/A,N,On Wednesdays I play with her.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_683.mp3,17
684,FR-Core,9781508256892,French 2,25,N/A,N/A,13R,N/A,M,Le mercredi je joue avec elle.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_684.mp3,17
685,FR-Core,9781508256892,French 2,25,N/A,N/A,14Q,N/A,N,"On Friday nights, I drive fast.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_685.mp3,"17,18"
686,FR-Core,9781508256892,French 2,25,N/A,N/A,14R,N/A,M,"Le vendredi soir, je conduis vite.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_686.mp3,"17,18"
687,FR-Core,9781508256892,French 2,25,N/A,N/A,15Q,N/A,N,Their children play too.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_687.mp3,1
688,FR-Core,9781508256892,French 2,25,N/A,N/A,15R,N/A,M,Leurs enfants jouent aussi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_688.mp3,1
689,FR-Core,9781508256892,French 2,25,N/A,N/A,16Q,N/A,N,"Whoa, it’s already late!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_689.mp3,17
690,FR-Core,9781508256892,French 2,25,N/A,N/A,16R,N/A,M,"Oh là là, il est déjà tard!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_690.mp3,17
691,FR-Core,9781508256892,French 2,25,N/A,N/A,17Q,N/A,N,We played the keyboard at their place.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_691.mp3,1
692,FR-Core,9781508256892,French 2,25,N/A,N/A,17R,N/A,M,On a joué du clavier chez eux.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_692.mp3,1
693,FR-Core,9781508256892,French 2,25,N/A,N/A,18Q,N/A,N,If you prefer.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_693.mp3,7
694,FR-Core,9781508256892,French 2,25,N/A,N/A,18R,N/A,M,Si tu préfères.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_694.mp3,7
695,FR-Core,9781508256892,French 2,26,N/A,N/A,01Q,N/A,N,See you soon!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_695.mp3,"7,13,16"
696,FR-Core,9781508256892,French 2,26,N/A,N/A,01R,N/A,M,A bientôt!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_696.mp3,"7,13,16"
697,FR-Core,9781508256892,French 2,26,N/A,N/A,02Q,N/A,N,That’s really soon!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_697.mp3,7
698,FR-Core,9781508256892,French 2,26,N/A,N/A,02R,N/A,F,C’est vraiment bientôt!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_698.mp3,7
699,FR-Core,9781508256892,French 2,26,N/A,N/A,03Q,N/A,N,It really doesn’t matter.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_699.mp3,"7,13,16"
700,FR-Core,9781508256892,French 2,26,N/A,N/A,03R,N/A,F,Ça ne fait vraiment rien.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_700.mp3,"7,13,16"
701,FR-Core,9781508256892,French 2,26,N/A,N/A,04Q,N/A,N,There’s a movie at the library.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_701.mp3,1
702,FR-Core,9781508256892,French 2,26,N/A,N/A,04R,N/A,F,Il y a un film à la bibliothèque.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_702.mp3,1
703,FR-Core,9781508256892,French 2,26,N/A,N/A,05Q,N/A,N,There is a gym at the hotel.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_703.mp3,"1,18"
704,FR-Core,9781508256892,French 2,26,N/A,N/A,05R,N/A,F,Il y a une salle de sport à l’hôtel.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_704.mp3,"1,18"
705,FR-Core,9781508256892,French 2,26,N/A,N/A,06Q,N/A,N,I know their daughter.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_705.mp3,5
706,FR-Core,9781508256892,French 2,26,N/A,N/A,06R,N/A,F,Je connais leur fille.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_706.mp3,5
707,FR-Core,9781508256892,French 2,26,N/A,N/A,07Q,N/A,N,I already saw it.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_707.mp3,1
708,FR-Core,9781508256892,French 2,26,N/A,N/A,07R,N/A,F,Je l’ai déjà vu.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_708.mp3,1
709,FR-Core,9781508256892,French 2,26,N/A,N/A,08Q,N/A,N,We’re coming back on Saturday.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_709.mp3,"17,18"
710,FR-Core,9781508256892,French 2,26,N/A,N/A,08R,N/A,F,On revient samedi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_710.mp3,"17,18"
711,FR-Core,9781508256892,French 2,26,N/A,N/A,09Q,N/A,N,I’m leaving soon.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_711.mp3,18
712,FR-Core,9781508256892,French 2,26,N/A,N/A,09R,N/A,M,Je pars bientôt.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_712.mp3,18
713,FR-Core,9781508256892,French 2,26,N/A,N/A,10Q,N/A,N,I go often to the gym.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_713.mp3,1
714,FR-Core,9781508256892,French 2,26,N/A,N/A,10R,N/A,M,Je vais souvent à la salle de sport.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_714.mp3,1
715,FR-Core,9781508256892,French 2,26,N/A,N/A,11Q,N/A,N,I would like to see this movie again.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_715.mp3,1
716,FR-Core,9781508256892,French 2,26,N/A,N/A,11R,N/A,M,Je voudrais revoir ce film.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_716.mp3,1
717,FR-Core,9781508256892,French 2,26,N/A,N/A,12Q,N/A,N,I would like to see her again.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_717.mp3,7
718,FR-Core,9781508256892,French 2,26,N/A,N/A,12R,N/A,M,Je voudrais la revoir.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_718.mp3,7
719,FR-Core,9781508256892,French 2,26,N/A,N/A,13Q,N/A,N,"On Wednesdays, I have the time.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_719.mp3,17
720,FR-Core,9781508256892,French 2,26,N/A,N/A,13R,N/A,M,"Le mercredi, j’ai le temps.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_720.mp3,17
721,FR-Core,9781508256892,French 2,26,N/A,N/A,14Q,N/A,N,We go to the gym.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_721.mp3,1
722,FR-Core,9781508256892,French 2,26,N/A,N/A,14R,N/A,M,On va à la salle de sport.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_722.mp3,1
723,FR-Core,9781508256892,French 2,26,N/A,N/A,15Q,N/A,N,When are you coming back?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_723.mp3,18
724,FR-Core,9781508256892,French 2,26,N/A,N/A,15R,N/A,M,Quand est-ce que vous revenez?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_724.mp3,18
725,FR-Core,9781508256892,French 2,26,N/A,N/A,16Q,N/A,N,You’re pretty athletic.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_725.mp3,1
726,FR-Core,9781508256892,French 2,26,N/A,N/A,16R,N/A,F,Tu es assez sportive.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_726.mp3,1
727,FR-Core,9781508256892,French 2,27,N/A,N/A,01Q,N/A,N,"After the meetings, I can go to the library.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_727.mp3,"1,20"
728,FR-Core,9781508256892,French 2,27,N/A,N/A,01R,N/A,F,"Après les réunions, je peux aller à la bibliothèque.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_728.mp3,"1,20"
729,FR-Core,9781508256892,French 2,27,N/A,N/A,02Q,N/A,N,She played better than me.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_729.mp3,1
730,FR-Core,9781508256892,French 2,27,N/A,N/A,02R,N/A,F,Elle a joué mieux que moi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_730.mp3,1
731,FR-Core,9781508256892,French 2,27,N/A,N/A,03Q,N/A,N,She played really well.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_731.mp3,1
732,FR-Core,9781508256892,French 2,27,N/A,N/A,03R,N/A,F,Elle a vraiment bien joué.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_732.mp3,1
733,FR-Core,9781508256892,French 2,27,N/A,N/A,04Q,N/A,N,"In cash, please.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_733.mp3,"14,16"
734,FR-Core,9781508256892,French 2,27,N/A,N/A,04R,N/A,F,"En liquide, s’il vous plaît.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_734.mp3,"14,16"
735,FR-Core,9781508256892,French 2,27,N/A,N/A,05Q,N/A,N,Are the banks still open?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_735.mp3,11
736,FR-Core,9781508256892,French 2,27,N/A,N/A,05R,N/A,F,Est-ce que les banques sont encore ouvertes?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_736.mp3,11
737,FR-Core,9781508256892,French 2,27,N/A,N/A,06Q,N/A,N,Do you know where the bank is?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_737.mp3,"4,11"
738,FR-Core,9781508256892,French 2,27,N/A,N/A,06R,N/A,F,Est-ce que vous savez où est la banque?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_738.mp3,"4,11"
739,FR-Core,9781508256892,French 2,27,N/A,N/A,07Q,N/A,N,He was not in shape.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_739.mp3,1
740,FR-Core,9781508256892,French 2,27,N/A,N/A,07R,N/A,M,Il n’était pas en forme.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_740.mp3,1
741,FR-Core,9781508256892,French 2,27,N/A,N/A,08Q,N/A,N,There’s a bank over there.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_741.mp3,11
742,FR-Core,9781508256892,French 2,27,N/A,N/A,08R,N/A,M,Il y a une banque là-bas.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_742.mp3,11
743,FR-Core,9781508256892,French 2,27,N/A,N/A,09Q,N/A,N,I have to go to the bank to get some money.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_743.mp3,11
744,FR-Core,9781508256892,French 2,27,N/A,N/A,09R,N/A,M,Je dois aller à la banque chercher de l’argent.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_744.mp3,11
745,FR-Core,9781508256892,French 2,27,N/A,N/A,10Q,N/A,N,I play better than him.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_745.mp3,1
746,FR-Core,9781508256892,French 2,27,N/A,N/A,10R,N/A,M,Je joue mieux que lui.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_746.mp3,1
747,FR-Core,9781508256892,French 2,27,N/A,N/A,11Q,N/A,N,I’m coming back right away.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_747.mp3,18
748,FR-Core,9781508256892,French 2,27,N/A,N/A,11R,N/A,M,Je reviens tout de suite.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_748.mp3,18
749,FR-Core,9781508256892,French 2,27,N/A,N/A,12Q,N/A,N,I’ve already gone there.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_749.mp3,18
750,FR-Core,9781508256892,French 2,27,N/A,N/A,12R,N/A,M,J’y suis déjà allée.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_750.mp3,18
751,FR-Core,9781508256892,French 2,27,N/A,N/A,13Q,N/A,N,The banks are closed.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_751.mp3,11
752,FR-Core,9781508256892,French 2,27,N/A,N/A,13R,N/A,M,Les banques sont fermées.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_752.mp3,11
753,FR-Core,9781508256892,French 2,27,N/A,N/A,14Q,N/A,N,"No cards, sorry.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_753.mp3,"13,14,16"
754,FR-Core,9781508256892,French 2,27,N/A,N/A,14R,N/A,F,"Pas de cartes, désolé.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_754.mp3,"13,14,16"
755,FR-Core,9781508256892,French 2,27,N/A,N/A,15Q,N/A,N,If you leave right away.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_755.mp3,18
756,FR-Core,9781508256892,French 2,27,N/A,N/A,15R,N/A,F,Si vous partez tout de suite.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_756.mp3,18
757,FR-Core,9781508256892,French 2,27,N/A,N/A,16Q,N/A,F,To stay in shape.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_757.mp3,1
758,FR-Core,9781508256892,French 2,27,N/A,N/A,16R,N/A,F,Pour rester en forme.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_758.mp3,1
759,FR-Core,9781508256892,French 2,28,N/A,N/A,01Q,N/A,N,See you right away!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_759.mp3,7
760,FR-Core,9781508256892,French 2,28,N/A,N/A,01R,N/A,F,À tout de suite!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_760.mp3,7
761,FR-Core,9781508256892,French 2,28,N/A,N/A,02Q,N/A,N,How are you going there?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_761.mp3,18
762,FR-Core,9781508256892,French 2,28,N/A,N/A,02R,N/A,F,Comment est-ce que vous y allez?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_762.mp3,18
763,FR-Core,9781508256892,French 2,28,N/A,N/A,03Q,N/A,N,Have you already gone there?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_763.mp3,18
764,FR-Core,9781508256892,French 2,28,N/A,N/A,03R,N/A,F,Est-ce que tu y es déjà allé?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_764.mp3,18
765,FR-Core,9781508256892,French 2,28,N/A,N/A,04Q,N/A,N,It’s already noon.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_765.mp3,17
766,FR-Core,9781508256892,French 2,28,N/A,N/A,04R,N/A,M,Il est déjà midi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_766.mp3,17
767,FR-Core,9781508256892,French 2,28,N/A,N/A,05Q,N/A,N,I saw again some friends.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_767.mp3,5
768,FR-Core,9781508256892,French 2,28,N/A,N/A,05R,N/A,M,J’ai revu des amis.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_768.mp3,5
769,FR-Core,9781508256892,French 2,28,N/A,N/A,06Q,N/A,N,I have soon to leave.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_769.mp3,18
770,FR-Core,9781508256892,French 2,28,N/A,N/A,06R,N/A,M,Je dois bientôt partir.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_770.mp3,18
771,FR-Core,9781508256892,French 2,28,N/A,N/A,07Q,N/A,N,I have to go there too.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_771.mp3,18
772,FR-Core,9781508256892,French 2,28,N/A,N/A,07R,N/A,M,Je dois y aller aussi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_772.mp3,18
773,FR-Core,9781508256892,French 2,28,N/A,N/A,08Q,N/A,N,We always take the daily special.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_773.mp3,6
774,FR-Core,9781508256892,French 2,28,N/A,N/A,08R,N/A,M,On prend toujours le plat du jour.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_774.mp3,6
775,FR-Core,9781508256892,French 2,28,N/A,N/A,09Q,N/A,N,What do you do to stay in shape?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_775.mp3,1
776,FR-Core,9781508256892,French 2,28,N/A,N/A,09R,N/A,M,Qu’est-ce que tu fais pour rester en forme?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_776.mp3,1
777,FR-Core,9781508256892,French 2,28,N/A,N/A,10Q,N/A,N,Never mind for the daily special!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_777.mp3,6
778,FR-Core,9781508256892,French 2,28,N/A,N/A,10R,N/A,M,Tant pis pour le plat du jour!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_778.mp3,6
779,FR-Core,9781508256892,French 2,28,N/A,N/A,11Q,N/A,N,You want to come with me?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_779.mp3,"1,18"
780,FR-Core,9781508256892,French 2,28,N/A,N/A,11R,N/A,F,Tu veux venir avec moi?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_780.mp3,"1,18"
781,FR-Core,9781508256892,French 2,28,N/A,N/A,12Q,N/A,N,"Friday, we’re not taking the train.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_781.mp3,"17,18"
782,FR-Core,9781508256892,French 2,28,N/A,N/A,12R,N/A,F,"Vendredi, on ne prend pas le train.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_782.mp3,"17,18"
783,FR-Core,9781508256892,French 2,28,N/A,N/A,13Q,N/A,N,You’re going to take the plane?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_783.mp3,18
784,FR-Core,9781508256892,French 2,28,N/A,N/A,13R,N/A,F,Vous allez prendre l’avion?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_784.mp3,18
785,FR-Core,9781508256892,French 2,28,N/A,N/A,14Q,N/A,N,You are going there how?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_785.mp3,18
786,FR-Core,9781508256892,French 2,28,N/A,N/A,14R,N/A,F,Vous y allez comment?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_786.mp3,18
787,FR-Core,9781508256892,French 2,28,N/A,N/A,15Q,N/A,N,You are going there by train or by plane?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_787.mp3,18
788,FR-Core,9781508256892,French 2,28,N/A,N/A,15R,N/A,F,Vous y allez en train ou en avion?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_788.mp3,18
789,FR-Core,9781508256892,French 2,29,N/A,N/A,01Q,N/A,N,See you next Sunday!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_789.mp3,17
790,FR-Core,9781508256892,French 2,29,N/A,N/A,01R,N/A,F,A dimanche prochain!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_790.mp3,17
791,FR-Core,9781508256892,French 2,29,N/A,N/A,02Q,N/A,N,At four o’clock in the afternoon?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_791.mp3,"12,17"
792,FR-Core,9781508256892,French 2,29,N/A,N/A,02R,N/A,F,A quatre heures de l’après-midi?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_792.mp3,"12,17"
793,FR-Core,9781508256892,French 2,29,N/A,N/A,03Q,N/A,N,Before leaving.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_793.mp3,18
794,FR-Core,9781508256892,French 2,29,N/A,N/A,03R,N/A,M,Avant de partir.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_794.mp3,18
795,FR-Core,9781508256892,French 2,29,N/A,N/A,04Q,N/A,N,Can I borrow your phone?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_795.mp3,"3,13,16"
796,FR-Core,9781508256892,French 2,29,N/A,N/A,04R,N/A,M,Est-ce que je peux emprunter votre téléphone?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_796.mp3,"3,13,16"
797,FR-Core,9781508256892,French 2,29,N/A,N/A,05Q,N/A,N,Are you going there right away?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_797.mp3,18
798,FR-Core,9781508256892,French 2,29,N/A,N/A,05R,N/A,M,Est-ce que vous y allez tout de suite?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_798.mp3,18
799,FR-Core,9781508256892,French 2,29,N/A,N/A,06Q,N/A,N,I ate over there last week.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_799.mp3,"6,17"
