Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
585,585,MA,9781442369269,Mandarin 4,29,,,01Q,,N,Not a long time ago Shenzhen was a small village.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_585.mp3,"9,20"
586,586,MA,9781442369269,Mandarin 4,29,,,01R,,F,不久以前深圳是一个小乡村。,bù jiǔ yǐ qián shēn zhèn shì yí gè xiǎo xiāng cūn.,12,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_586.mp3,"9,20"
587,587,MA,9781442369269,Mandarin 4,29,,,02Q,,N,Shipping by sea is free.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_587.mp3,"9,20"
588,588,MA,9781442369269,Mandarin 4,29,,,02R,,M,海运免费。,hǎi yùn miǎn fèi.,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_588.mp3,"9,20"
589,589,MA,9781442369269,Mandarin 4,29,,,03Q,,N,Very many factories assemble computers.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_589.mp3,"9,20"
590,590,MA,9781442369269,Mandarin 4,29,,,03R,,F,很多工厂组装电脑。,hěn duō gōng chǎng zǔ zhuāng diàn nǎo.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_590.mp3,"9,20"
591,591,MA,9781442369269,Mandarin 4,29,,,04Q,,N,Los Angeles is not a financial center.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_591.mp3,"9,20"
592,592,MA,9781442369269,Mandarin 4,29,,,04R,,M,洛杉矶不是一个金融中心。,luò shān jī bú shì yí gè jīn róng zhōng xīn.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_592.mp3,"9,20"
593,593,MA,9781442369269,Mandarin 4,29,,,05Q,,N,It’s free.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_593.mp3,"7,9"
594,594,MA,9781442369269,Mandarin 4,29,,,05R,,M,免费。,miǎn fèi.,2,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_594.mp3,"7,9"
595,595,MA,9781442369269,Mandarin 4,29,,,06Q,,N,Do you buy very many electronic products?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_595.mp3,14
596,596,MA,9781442369269,Mandarin 4,29,,,06R,,F,你买很多电子产品吗？,nǐ mǎi hěn duō diàn zǐ chán pǐn ma?,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_596.mp3,14
597,597,MA,9781442369269,Mandarin 4,29,,,07Q,,N,Shenzhen is a financial center.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_597.mp3,"9,20"
598,598,MA,9781442369269,Mandarin 4,29,,,07R,,F,深圳是一个金融中心。,shēn zhèn shì yí gè jīn róng zhōng xīn.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_598.mp3,"9,20"
599,599,MA,9781442369269,Mandarin 4,29,,,08Q,,N,Shenzhen is a special economic zone.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_599.mp3,"9,20"
600,600,MA,9781442369269,Mandarin 4,29,,,08R,,F,深圳是一个经济特区。,shēn zhèn shì yí gè jīng jì tè qū.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_600.mp3,"9,20"
601,601,MA,9781442369269,Mandarin 4,29,,,09Q,,N,Shenzhen has very many factories.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_601.mp3,"9,20"
602,602,MA,9781442369269,Mandarin 4,29,,,09R,,M,深圳有很多工厂。,shēn zhèn yǒu hěn duō gōng chǎng.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_602.mp3,"9,20"
603,603,MA,9781442369269,Mandarin 4,29,,,10Q,,N,My daughter is studying finance in Hong Kong.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_603.mp3,5
604,604,MA,9781442369269,Mandarin 4,29,,,10R,,F,我女儿在香港学金融。,wǒ nǚ ér zài xiāng gǎng xué jīn róng.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_604.mp3,5
605,605,MA,9781442369269,Mandarin 4,30,,,01Q,,N,The buns with red bean paste are also very delicious.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_605.mp3,"6,9"
606,606,MA,9781442369269,Mandarin 4,30,,,01R,,M,豆沙包也很好吃。,dòu shā bāo yě hěn hǎo chī.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_606.mp3,"6,9"
607,607,MA,9781442369269,Mandarin 4,30,,,02Q,,N,Stock prices are very expensive.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_607.mp3,"9,11"
608,608,MA,9781442369269,Mandarin 4,30,,,02R,,M,股票价格很贵。,gǔ piào jià gé hěn guì.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_608.mp3,"9,11"
609,609,MA,9781442369269,Mandarin 4,30,,,03Q,,N,"Shipping by air is very expensive, very expensive.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_609.mp3,"11,14"
610,610,MA,9781442369269,Mandarin 4,30,,,03R,,M,空运很贵，很贵。,"kōng yùn hěn guì, hěn guì.",6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_610.mp3,"11,14"
611,611,MA,9781442369269,Mandarin 4,30,,,04Q,,N,In the evening you can take the cable car.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_611.mp3,"17,18"
612,612,MA,9781442369269,Mandarin 4,30,,,04R,,F,晚上可以坐缆车。,wǎn shàng kě yǐ zuò lǎn chē.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_612.mp3,"17,18"
613,613,MA,9781442369269,Mandarin 4,30,,,05Q,,N,In the evening Hong Kong’s skyscrapers are very beautiful.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_613.mp3,"17,18"
614,614,MA,9781442369269,Mandarin 4,30,,,05R,,M,晚上香港的摩天大楼很美。,wǎn shàng xiāng gǎng de mó tiān dà lóu hěn měi.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_614.mp3,"17,18"
615,615,MA,9781442369269,Mandarin 4,30,,,06Q,,N,I visited a high-tech factory.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_615.mp3,"18,20"
616,616,MA,9781442369269,Mandarin 4,30,,,06R,,M,我参观了一家高科技工厂。,wǒ cān guān le yì jiā gāo kē jì gōng chǎng.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_616.mp3,"18,20"
617,617,MA,9781442369269,Mandarin 4,30,,,07Q,,N,"I ordered 3,500 solar panels.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_617.mp3,20
618,618,MA,9781442369269,Mandarin 4,30,,,07R,,M,我订了三千五百块太阳能板。,wǒ dìng le sān qiān wǔ bǎi kuài tài yáng néng bǎn.,12,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_618.mp3,20
619,619,MA,9781442369269,Mandarin 4,30,,,08Q,,N,I like watching horse races.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_619.mp3,1
620,620,MA,9781442369269,Mandarin 4,30,,,08R,,M,我喜欢看赛马。,wǒ xǐ huan kàn sài mǎ.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_620.mp3,1
